OID_,SUB_DRAINA,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN
1626,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2001-12-16 12:00:00,13.727920498543101
1627,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2001-12-16 12:00:00,20.802190390542449
1628,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2001-12-16 12:00:00,7.149483988571186
1629,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2001-12-16 12:00:00,67.983286727117104
1630,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2001-12-16 12:00:00,6.649853709908072
1631,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2001-12-16 12:00:00,44.535722839447857
1632,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2001-12-16 12:00:00,20.971784296633835
1633,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-01-16 12:00:00,26.247177093224693
1634,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-01-16 12:00:00,19.574397060596940
1635,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-01-16 12:00:00,13.678120867324985
1636,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-01-16 12:00:00,39.379013801670737
1637,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-01-16 12:00:00,37.787035219436817
1638,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-01-16 12:00:00,24.443073290268593
1639,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-01-16 12:00:00,18.043434723486939
1640,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-01-16 12:00:00,9.788896620380518
1641,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-02-15 0:00:00,9.657638945775711
1642,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-02-15 0:00:00,28.220362182508190
1643,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-02-15 0:00:00,17.423452958793579
1644,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-02-15 0:00:00,14.596344333742991
1645,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-02-15 0:00:00,62.865020586316092
1646,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-02-15 0:00:00,12.290865279983201
1647,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-02-15 0:00:00,36.491274473791663
1648,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-02-15 0:00:00,13.765299109834277
1649,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-03-16 12:00:00,14.428071540099733
1650,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-03-16 12:00:00,8.387393590879642
1651,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-03-16 12:00:00,14.266330685060725
1652,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-03-16 12:00:00,14.347953781048254
1653,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-03-16 12:00:00,13.374611545244049
1654,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-03-16 12:00:00,9.303522601906952
1655,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-03-16 12:00:00,10.322077453178402
1656,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-03-16 12:00:00,16.095069615533639
1657,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-04-16 0:00:00,10.173653391382793
1658,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-04-16 0:00:00,11.410494800037808
1659,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-04-16 0:00:00,5.964167273064119
1660,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-04-16 0:00:00,7.308541309210118
1661,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-04-16 0:00:00,11.102421472457838
1662,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-04-16 0:00:00,24.475987969154826
1663,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-04-16 0:00:00,11.117616110240235
1664,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-04-16 0:00:00,9.564952448990205
1665,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-05-16 12:00:00,21.532101069954404
1666,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-05-16 12:00:00,22.332130283502003
1667,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-05-16 12:00:00,19.560193213680545
1668,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-05-16 12:00:00,29.256166194846262
1669,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-05-16 12:00:00,15.795957665540788
1670,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-05-16 12:00:00,27.176866650444438
1671,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-05-16 12:00:00,18.339061548165631
1672,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-05-16 12:00:00,13.775373538127013
1673,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-06-16 0:00:00,41.618053077098551
1674,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-06-16 0:00:00,44.538201065998059
1675,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-06-16 0:00:00,34.950294237391901
1676,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-06-16 0:00:00,46.568821379331048
1677,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-06-16 0:00:00,15.836647414134891
1678,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-06-16 0:00:00,101.432123577209779
1679,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-06-16 0:00:00,23.881855239916540
1680,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-06-16 0:00:00,22.564281177520591
1681,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-07-16 12:00:00,86.310577530887855
1682,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-07-16 12:00:00,98.389356495251263
1683,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-07-16 12:00:00,85.541257431737407
1684,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-07-16 12:00:00,96.400250752908804
1685,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-07-16 12:00:00,59.938212717151785
1686,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-07-16 12:00:00,98.575375151908432
1687,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-07-16 12:00:00,74.085930769403689
1688,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-07-16 12:00:00,74.070418359294521
1689,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-08-16 12:00:00,76.954317215883307
1690,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-08-16 12:00:00,111.878001460567660
1691,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-08-16 12:00:00,104.301297225424037
1692,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-08-16 12:00:00,53.539951678845377
1693,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-08-16 12:00:00,75.246573115440427
1694,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-08-16 12:00:00,118.245175590991806
1695,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-08-16 12:00:00,127.297869640812280
1696,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-08-16 12:00:00,100.605184019523350
1697,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-09-16 0:00:00,24.025396774475638
1698,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-09-16 0:00:00,32.267778667897034
1699,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-09-16 0:00:00,37.055147519822860
1700,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-09-16 0:00:00,26.081496387965714
1701,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-09-16 0:00:00,52.530364992497439
1702,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-09-16 0:00:00,38.871863646364829
1703,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-09-16 0:00:00,55.556832547517558
1704,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-09-16 0:00:00,48.741571345418215
1705,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-10-16 12:00:00,29.287603691485565
1706,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-10-16 12:00:00,43.609499334362184
1707,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-10-16 12:00:00,31.683012040556832
1708,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-10-16 12:00:00,36.773643104971676
1709,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-10-16 12:00:00,52.773595202243264
1710,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-10-16 12:00:00,49.369489655042678
1711,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-10-16 12:00:00,47.635707708738821
1712,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-10-16 12:00:00,24.733941446149235
1713,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-11-16 0:00:00,11.954762818085548
1714,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-11-16 0:00:00,11.611757751228321
1715,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-11-16 0:00:00,13.478208854905560
1716,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-11-16 0:00:00,13.091673695186493
1717,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-11-16 0:00:00,60.675810285572858
1718,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-11-16 0:00:00,14.293352782767826
1719,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-11-16 0:00:00,54.547249681206594
1720,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-11-16 0:00:00,9.298240522480636
1721,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2002-12-16 12:00:00,20.475949308481976
1722,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2002-12-16 12:00:00,36.452990797505237
1723,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2002-12-16 12:00:00,20.802062974507045
1724,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2002-12-16 12:00:00,12.253515201356121
1725,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2002-12-16 12:00:00,39.421837877298159
1726,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2002-12-16 12:00:00,32.308517445415461
1727,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2002-12-16 12:00:00,38.599718639199345
1728,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2002-12-16 12:00:00,16.794104063847776
1729,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-01-16 12:00:00,16.038587715018203
1730,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-01-16 12:00:00,25.260738223568293
1731,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-01-16 12:00:00,27.166135170029484
1732,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-01-16 12:00:00,8.010795240529839
1733,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-01-16 12:00:00,78.247654980486914
1734,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-01-16 12:00:00,10.453009209198068
1735,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-01-16 12:00:00,72.825661101433582
1736,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-01-16 12:00:00,28.599681544155974
1737,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-02-15 0:00:00,16.372616168640452
1738,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-02-15 0:00:00,17.018806682370922
1739,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-02-15 0:00:00,14.100308187326181
1740,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-02-15 0:00:00,5.783402955838621
1741,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-02-15 0:00:00,16.803840947158175
1742,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-02-15 0:00:00,17.486582050799427
1743,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-02-15 0:00:00,22.349813840752134
1744,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-02-15 0:00:00,21.960862181714109
1745,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-03-16 12:00:00,16.025497720104884
1746,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-03-16 12:00:00,21.002187366051185
1747,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-03-16 12:00:00,19.455165863456681
1748,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-03-16 12:00:00,13.758971041085946
1749,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-03-16 12:00:00,38.606947792348450
1750,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-03-16 12:00:00,23.628086107479113
1751,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-03-16 12:00:00,38.024887509702438
1752,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-03-16 12:00:00,24.557751242494952
1753,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-04-16 0:00:00,1.311493688742206
1754,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-04-16 0:00:00,1.606393067586154
1755,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-04-16 0:00:00,0.820925124667742
1756,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-04-16 0:00:00,2.200046349398954
1757,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-04-16 0:00:00,6.453166500275095
1758,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-04-16 0:00:00,2.140805661633432
1759,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-04-16 0:00:00,1.850024504921074
1760,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-04-16 0:00:00,0.027011026225363
1761,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-05-16 12:00:00,18.241386226646508
1762,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-05-16 12:00:00,21.170901313723672
1763,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-05-16 12:00:00,10.924471055521355
1764,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-05-16 12:00:00,25.733092716124908
1765,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-05-16 12:00:00,12.858519646001405
1766,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-05-16 12:00:00,18.932093533482981
1767,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-05-16 12:00:00,12.760705533540646
1768,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-05-16 12:00:00,3.468408678121860
1769,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-06-16 0:00:00,51.868127488903646
1770,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-06-16 0:00:00,41.778740344396532
1771,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-06-16 0:00:00,47.391142062423633
1772,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-06-16 0:00:00,67.774543735950630
1773,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-06-16 0:00:00,39.476551849197584
1774,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-06-16 0:00:00,31.559761048755487
1775,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-06-16 0:00:00,62.870471800275496
1776,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-06-16 0:00:00,35.955325986466391
1777,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-07-16 12:00:00,77.743228398868609
1778,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-07-16 12:00:00,85.487903146765518
1779,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-07-16 12:00:00,54.457596331897754
1780,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-07-16 12:00:00,91.443323612625861
1781,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-07-16 12:00:00,44.623613626887042
1782,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-07-16 12:00:00,103.217084644895380
1783,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-07-16 12:00:00,46.888637102430906
1784,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-07-16 12:00:00,45.012747095897907
1785,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-08-16 12:00:00,40.774889820614916
1786,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-08-16 12:00:00,59.425930414083155
1787,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-08-16 12:00:00,42.904059001398437
1788,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-08-16 12:00:00,57.292575066648688
1789,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-08-16 12:00:00,35.364429844138236
1790,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-08-16 12:00:00,77.546010563379994
1791,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-08-16 12:00:00,43.188397993972174
1792,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-08-16 12:00:00,29.061152317209991
1793,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-09-16 0:00:00,49.777748043776086
1794,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-09-16 0:00:00,57.499331968834710
1795,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-09-16 0:00:00,45.633369944220256
1796,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-09-16 0:00:00,37.339753175598695
1797,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-09-16 0:00:00,81.875779068120920
1798,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-09-16 0:00:00,55.697132314513759
1799,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-09-16 0:00:00,89.051176170442290
1800,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-09-16 0:00:00,50.486530692391639
1801,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-10-16 12:00:00,15.854741105270364
1802,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-10-16 12:00:00,15.042360416481365
1803,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-10-16 12:00:00,17.854170526876018
1804,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-10-16 12:00:00,11.161580155057070
1805,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-10-16 12:00:00,29.735338784843087
1806,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-10-16 12:00:00,17.977930147991700
1807,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-10-16 12:00:00,26.457438396939963
1808,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-10-16 12:00:00,23.598778776199218
1809,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-11-16 0:00:00,49.643068279745947
1810,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-11-16 0:00:00,69.151606504498318
1811,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-11-16 0:00:00,43.316025568841596
1812,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-11-16 0:00:00,36.751190069043759
1813,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-11-16 0:00:00,76.083027259701737
1814,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-11-16 0:00:00,63.338035899836420
1815,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-11-16 0:00:00,57.446722151806526
1816,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-11-16 0:00:00,42.858186089261082
1817,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2003-12-16 12:00:00,40.497788219725258
1818,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2003-12-16 12:00:00,47.311400203466469
1819,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2003-12-16 12:00:00,45.566385390923820
1820,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2003-12-16 12:00:00,38.177056930546506
1821,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2003-12-16 12:00:00,75.814780484444356
1822,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2003-12-16 12:00:00,56.593072760634172
1823,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2003-12-16 12:00:00,47.479388559967681
1824,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2003-12-16 12:00:00,54.890537591904014
1825,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2004-01-16 12:00:00,39.386976766834806
1826,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2004-01-16 12:00:00,38.380402825425413
1827,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2004-01-16 12:00:00,37.103301665136854
1828,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2004-01-16 12:00:00,22.482571147092827
1829,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2004-01-16 12:00:00,74.030769692439179
1830,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2004-01-16 12:00:00,27.619939575378226
1831,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2004-01-16 12:00:00,64.592722159610048
1832,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2004-01-16 12:00:00,40.572811871902729
1833,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2004-02-15 12:00:00,15.506226665957946
1834,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2004-02-15 12:00:00,11.874804128680930
1835,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2004-02-15 12:00:00,16.320691355497708
1836,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2004-02-15 12:00:00,11.024854388295735
1837,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2004-02-15 12:00:00,40.330559858770911
1838,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2004-02-15 12:00:00,15.492759955197370
1839,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2004-02-15 12:00:00,13.838131809377380
1840,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2004-02-15 12:00:00,14.678623020722915
1841,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2004-03-16 12:00:00,32.987179772236800
1842,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2004-03-16 12:00:00,43.086025178889173
1843,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2004-03-16 12:00:00,46.120593224596419
1844,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2004-03-16 12:00:00,28.979873779514719
1845,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2004-03-16 12:00:00,64.270924280683218
1846,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2004-03-16 12:00:00,26.307841480990060
1847,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2004-03-16 12:00:00,59.813793003738681
1848,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2004-03-16 12:00:00,32.057148862821712
1849,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2004-04-16 0:00:00,5.712340969483968
1850,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2004-04-16 0:00:00,13.458363045197206
1851,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2004-04-16 0:00:00,10.470222099893201
1852,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2004-04-16 0:00:00,1.579576686177366
1853,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2004-04-16 0:00:00,24.028651712046859
1854,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2004-04-16 0:00:00,5.382707871103504
1855,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2004-04-16 0:00:00,21.400712022766513
1856,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2004-04-16 0:00:00,5.147496901531623
