"year","population","yday","water_temp"
1988,"Pelly",197,17
1988,"Pelly",198,17
1988,"Pelly",199,17
1988,"Stewart",170,14
1988,"Stewart",171,14
1988,"Stewart",172,14
1988,"Stewart",173,16
1988,"Stewart",174,14
1988,"Stewart",175,NA
1988,"Stewart",176,NA
1988,"Stewart",177,16
1988,"Stewart",178,16
1988,"Stewart",179,NA
1988,"Stewart",180,16
1988,"Stewart",181,NA
1988,"Stewart",182,NA
1988,"Stewart",183,16
1988,"Stewart",184,NA
1988,"Stewart",185,17
1988,"Stewart",186,17
1988,"Stewart",187,17
1988,"Stewart",188,17
1988,"Stewart",189,17
1988,"Stewart",190,NA
1988,"Stewart",191,17
1988,"Stewart",192,17
1988,"Stewart",193,16
1988,"Stewart",194,17
1988,"Stewart",195,17
1988,"Stewart",196,17
1988,"Stewart",197,17
1988,"Stewart",198,17
1988,"Stewart",199,17
1988,"Stewart",200,17
1988,"Stewart",201,18
1988,"Stewart",202,18
1988,"Carmacks",185,17
1988,"Carmacks",186,17
1988,"Carmacks",187,17
1988,"Carmacks",188,17
1988,"Carmacks",189,17
1988,"Carmacks",190,NA
1988,"Carmacks",191,17
1988,"Carmacks",192,17
1988,"Carmacks",193,16
1988,"Carmacks",194,17
1988,"Carmacks",195,17
1988,"Carmacks",196,17
1988,"Carmacks",197,17
1988,"Carmacks",198,17
1988,"Carmacks",199,17
1988,"Carmacks",200,17
1988,"Carmacks",201,18
1988,"Carmacks",202,18
1988,"Carmacks",203,18
1988,"Carmacks",204,18
1988,"Carmacks",205,18
1988,"Carmacks",206,18
1988,"Carmacks",207,17
1988,"Carmacks",208,17
1988,"Carmacks",209,17
1988,"Carmacks",210,17
1988,"Carmacks",211,18
1988,"Carmacks",212,17
1988,"Carmacks",213,17
1988,"Carmacks",214,17
1988,"Carmacks",215,17
1988,"Carmacks",216,16
1988,"Carmacks",217,16
1988,"Teslin",178,16
1988,"Teslin",179,NA
1988,"Teslin",180,16
1988,"Teslin",181,NA
1988,"Teslin",182,NA
1988,"Teslin",183,16
1988,"Teslin",184,NA
1988,"Teslin",185,17
1988,"Teslin",186,17
1988,"Teslin",187,17
1988,"Teslin",188,17
1988,"Teslin",189,17
1988,"Teslin",190,NA
1988,"Teslin",191,17
1988,"Teslin",192,17
1988,"Teslin",193,16
1988,"Teslin",194,17
1988,"Teslin",195,17
1988,"Teslin",196,17
1988,"Teslin",197,17
1988,"Teslin",198,17
1988,"Teslin",199,17
1988,"Teslin",200,17
1988,"Teslin",201,18
1988,"Teslin",202,18
1988,"Teslin",203,18
1988,"Teslin",204,18
1988,"Teslin",205,18
1988,"Teslin",206,18
1988,"Teslin",207,17
1988,"Teslin",208,17
1988,"Teslin",209,17
1988,"Teslin",210,17
1988,"Teslin",211,18
1988,"MiddleMainstem",193,16
1988,"MiddleMainstem",194,17
1988,"MiddleMainstem",195,17
1988,"MiddleMainstem",196,17
1988,"MiddleMainstem",197,17
1988,"MiddleMainstem",198,17
1988,"MiddleMainstem",199,17
1988,"MiddleMainstem",200,17
1988,"MiddleMainstem",201,18
1988,"MiddleMainstem",202,18
1988,"MiddleMainstem",203,18
1988,"MiddleMainstem",204,18
1988,"MiddleMainstem",205,18
1988,"MiddleMainstem",206,18
1988,"MiddleMainstem",207,17
1988,"MiddleMainstem",208,17
1988,"MiddleMainstem",209,17
1988,"MiddleMainstem",210,17
1988,"MiddleMainstem",211,18
1988,"MiddleMainstem",212,17
1988,"MiddleMainstem",213,17
1988,"MiddleMainstem",214,17
1988,"MiddleMainstem",215,17
1988,"MiddleMainstem",216,16
1988,"MiddleMainstem",217,16
1988,"MiddleMainstem",218,16
1988,"MiddleMainstem",219,16
1988,"MiddleMainstem",220,16
1988,"MiddleMainstem",221,15
1988,"MiddleMainstem",222,14
1988,"MiddleMainstem",223,14
1988,"MiddleMainstem",224,14
1988,"MiddleMainstem",225,14
1988,"MiddleMainstem",226,14
1988,"UpperMainstem",203,18
1988,"UpperMainstem",204,18
1988,"UpperMainstem",205,18
1988,"UpperMainstem",206,18
1988,"UpperMainstem",207,17
1988,"UpperMainstem",208,17
1988,"UpperMainstem",209,17
1988,"UpperMainstem",210,17
1988,"UpperMainstem",211,18
1988,"UpperMainstem",212,17
1988,"UpperMainstem",213,17
1988,"UpperMainstem",214,17
1988,"UpperMainstem",215,17
1988,"UpperMainstem",216,16
1988,"UpperMainstem",217,16
1988,"UpperMainstem",218,16
1988,"UpperMainstem",219,16
1988,"UpperMainstem",220,16
1988,"UpperMainstem",221,15
1988,"UpperMainstem",222,14
1988,"UpperMainstem",223,14
1988,"UpperMainstem",224,14
1988,"UpperMainstem",225,14
1988,"UpperMainstem",226,14
1988,"UpperMainstem",227,14
1988,"UpperMainstem",228,14
1988,"UpperMainstem",229,13
1988,"UpperMainstem",230,12
1988,"UpperMainstem",231,12
1988,"UpperMainstem",232,13
1988,"UpperMainstem",233,13
1988,"UpperMainstem",234,13
1988,"UpperMainstem",235,13
1988,"UpperMainstem",236,13
1989,"LowerMainstem",159,10
1989,"LowerMainstem",160,12
1989,"LowerMainstem",161,11
1989,"LowerMainstem",162,12
1989,"LowerMainstem",163,NA
1989,"LowerMainstem",164,NA
1989,"LowerMainstem",165,NA
1989,"LowerMainstem",166,13
1989,"LowerMainstem",167,NA
1989,"LowerMainstem",168,NA
1989,"LowerMainstem",169,13
1989,"LowerMainstem",170,14
1989,"LowerMainstem",171,14
1989,"LowerMainstem",172,14
1989,"LowerMainstem",173,14
1989,"LowerMainstem",174,14
1989,"LowerMainstem",175,NA
1989,"LowerMainstem",176,14
1989,"LowerMainstem",177,14
1989,"LowerMainstem",178,14
1989,"LowerMainstem",179,14
1989,"LowerMainstem",180,NA
1989,"LowerMainstem",181,NA
1989,"LowerMainstem",182,NA
1989,"LowerMainstem",183,NA
1989,"LowerMainstem",184,NA
1989,"LowerMainstem",185,NA
1989,"LowerMainstem",186,NA
1989,"LowerMainstem",187,NA
1989,"LowerMainstem",188,17
1989,"LowerMainstem",189,17
1989,"LowerMainstem",190,16
1989,"LowerMainstem",191,16
1989,"LowerMainstem",192,16
1989,"White-Donjek",166,13
1989,"White-Donjek",167,NA
1989,"White-Donjek",168,NA
1989,"White-Donjek",169,13
1989,"White-Donjek",170,14
1989,"White-Donjek",171,14
1989,"White-Donjek",172,14
1989,"White-Donjek",173,14
1989,"White-Donjek",174,14
1989,"White-Donjek",175,NA
1989,"White-Donjek",176,14
1989,"White-Donjek",177,14
1989,"White-Donjek",178,14
1989,"White-Donjek",179,14
1989,"White-Donjek",180,NA
1989,"White-Donjek",181,NA
1989,"White-Donjek",182,NA
1989,"White-Donjek",183,NA
1989,"White-Donjek",184,NA
1989,"White-Donjek",185,NA
1989,"White-Donjek",186,NA
1989,"White-Donjek",187,NA
1989,"White-Donjek",188,17
1989,"White-Donjek",189,17
1989,"White-Donjek",190,16
1989,"White-Donjek",191,16
1989,"White-Donjek",192,16
1989,"White-Donjek",193,16
1989,"White-Donjek",194,16
1989,"White-Donjek",195,16
1989,"White-Donjek",196,16
1989,"White-Donjek",197,16
1989,"White-Donjek",198,16
1989,"Pelly",171,14
1989,"Pelly",172,14
1989,"Pelly",173,14
1989,"Pelly",174,14
1989,"Pelly",175,NA
1989,"Pelly",176,14
1989,"Pelly",177,14
1989,"Pelly",178,14
1989,"Pelly",179,14
1989,"Pelly",180,NA
1989,"Pelly",181,NA
1989,"Pelly",182,NA
1989,"Pelly",183,NA
1989,"Pelly",184,NA
1989,"Pelly",185,NA
1989,"Pelly",186,NA
1989,"Pelly",187,NA
1989,"Pelly",188,17
1989,"Pelly",189,17
1989,"Pelly",190,16
1989,"Pelly",191,16
1989,"Pelly",192,16
1989,"Pelly",193,16
1989,"Pelly",194,16
1989,"Pelly",195,16
1989,"Pelly",196,16
1989,"Pelly",197,16
1989,"Pelly",198,16
1989,"Pelly",199,16
1989,"Pelly",200,16
1989,"Pelly",201,15
1989,"Pelly",202,14
1989,"Pelly",203,14
1989,"Pelly",204,14
1989,"Stewart",175,NA
1989,"Stewart",176,14
1989,"Stewart",177,14
1989,"Stewart",178,14
1989,"Stewart",179,14
1989,"Stewart",180,NA
1989,"Stewart",181,NA
1989,"Stewart",182,NA
1989,"Stewart",183,NA
1989,"Stewart",184,NA
1989,"Stewart",185,NA
1989,"Stewart",186,NA
1989,"Stewart",187,NA
1989,"Stewart",188,17
1989,"Stewart",189,17
1989,"Stewart",190,16
1989,"Stewart",191,16
1989,"Stewart",192,16
1989,"Stewart",193,16
1989,"Stewart",194,16
1989,"Stewart",195,16
1989,"Stewart",196,16
1989,"Stewart",197,16
1989,"Stewart",198,16
1989,"Stewart",199,16
1989,"Stewart",200,16
1989,"Stewart",201,15
1989,"Stewart",202,14
1989,"Stewart",203,14
1989,"Stewart",204,14
1989,"Stewart",205,14
1989,"Stewart",206,14
1989,"Stewart",207,14
1989,"Stewart",208,14
1989,"Carmacks",187,NA
1989,"Carmacks",188,17
1989,"Carmacks",189,17
1989,"Carmacks",190,16
1989,"Carmacks",191,16
1989,"Carmacks",192,16
1989,"Carmacks",193,16
1989,"Carmacks",194,16
1989,"Carmacks",195,16
1989,"Carmacks",196,16
1989,"Carmacks",197,16
1989,"Carmacks",198,16
1989,"Carmacks",199,16
1989,"Carmacks",200,16
1989,"Carmacks",201,15
1989,"Carmacks",202,14
1989,"Carmacks",203,14
1989,"Carmacks",204,14
1989,"Carmacks",205,14
1989,"Carmacks",206,14
1989,"Carmacks",207,14
1989,"Carmacks",208,14
1989,"Carmacks",209,14
1989,"Carmacks",210,14
1989,"Carmacks",211,15
1989,"Carmacks",212,15
1989,"Carmacks",213,15
1989,"Carmacks",214,15
1989,"Carmacks",215,14
1989,"Carmacks",216,15
1989,"Carmacks",217,15
1989,"Carmacks",218,15
1989,"Carmacks",219,15
1989,"Carmacks",220,15
1989,"Teslin",180,NA
1989,"Teslin",181,NA
1989,"Teslin",182,NA
1989,"Teslin",183,NA
1989,"Teslin",184,NA
1989,"Teslin",185,NA
1989,"Teslin",186,NA
1989,"Teslin",187,NA
1989,"Teslin",188,17
1989,"Teslin",189,17
1989,"Teslin",190,16
1989,"Teslin",191,16
1989,"Teslin",192,16
1989,"Teslin",193,16
1989,"Teslin",194,16
1989,"Teslin",195,16
1989,"Teslin",196,16
1989,"Teslin",197,16
1989,"Teslin",198,16
1989,"Teslin",199,16
1989,"Teslin",200,16
1989,"Teslin",201,15
1989,"Teslin",202,14
1989,"Teslin",203,14
1989,"Teslin",204,14
1989,"Teslin",205,14
1989,"Teslin",206,14
1989,"Teslin",207,14
1989,"Teslin",208,14
1989,"Teslin",209,14
1989,"Teslin",210,14
1989,"Teslin",211,15
1989,"Teslin",212,15
1989,"Teslin",213,15
1989,"MiddleMainstem",193,16
1989,"MiddleMainstem",194,16
1989,"MiddleMainstem",195,16
1989,"MiddleMainstem",196,16
1989,"MiddleMainstem",197,16
1989,"MiddleMainstem",198,16
1989,"MiddleMainstem",199,16
1989,"MiddleMainstem",200,16
1989,"MiddleMainstem",201,15
1989,"MiddleMainstem",202,14
1989,"MiddleMainstem",203,14
1989,"MiddleMainstem",204,14
1989,"MiddleMainstem",205,14
1989,"MiddleMainstem",206,14
1989,"MiddleMainstem",207,14
1989,"MiddleMainstem",208,14
1989,"MiddleMainstem",209,14
1989,"MiddleMainstem",210,14
1989,"MiddleMainstem",211,15
1989,"MiddleMainstem",212,15
1989,"MiddleMainstem",213,15
1989,"MiddleMainstem",214,15
1989,"MiddleMainstem",215,14
1989,"MiddleMainstem",216,15
1989,"MiddleMainstem",217,15
1989,"MiddleMainstem",218,15
1989,"MiddleMainstem",219,15
1989,"MiddleMainstem",220,15
1989,"MiddleMainstem",221,14
1989,"MiddleMainstem",222,15
1989,"MiddleMainstem",223,14
1989,"MiddleMainstem",224,14
1989,"MiddleMainstem",225,15
1989,"MiddleMainstem",226,14
1989,"UpperMainstem",203,14
1989,"UpperMainstem",204,14
1989,"UpperMainstem",205,14
1989,"UpperMainstem",206,14
1989,"UpperMainstem",207,14
1989,"UpperMainstem",208,14
1989,"UpperMainstem",209,14
1989,"UpperMainstem",210,14
1989,"UpperMainstem",211,15
1989,"UpperMainstem",212,15
1989,"UpperMainstem",213,15
1989,"UpperMainstem",214,15
1989,"UpperMainstem",215,14
1989,"UpperMainstem",216,15
1989,"UpperMainstem",217,15
1989,"UpperMainstem",218,15
1989,"UpperMainstem",219,15
1989,"UpperMainstem",220,15
1989,"UpperMainstem",221,14
1989,"UpperMainstem",222,15
1989,"UpperMainstem",223,14
1989,"UpperMainstem",224,14
1989,"UpperMainstem",225,15
1989,"UpperMainstem",226,14
1989,"UpperMainstem",227,14
1989,"UpperMainstem",228,14
1989,"UpperMainstem",229,14
1989,"UpperMainstem",230,14
1989,"UpperMainstem",231,14
1989,"UpperMainstem",232,NA
1989,"UpperMainstem",233,14
1989,"UpperMainstem",234,14
1989,"UpperMainstem",235,14
1989,"UpperMainstem",236,14
1990,"LowerMainstem",154,NA
1990,"LowerMainstem",155,NA
1990,"LowerMainstem",156,13.44205
1990,"LowerMainstem",157,13.44205
1990,"LowerMainstem",158,14.64412
1990,"LowerMainstem",159,14.24343
1990,"LowerMainstem",160,NA
1990,"LowerMainstem",161,13.44205
1990,"LowerMainstem",162,14.24343
1990,"LowerMainstem",163,14.24343
1990,"LowerMainstem",164,14.24343
1990,"LowerMainstem",165,14.64412
1990,"LowerMainstem",166,14.64412
1990,"LowerMainstem",167,14.64412
1990,"LowerMainstem",168,14.64412
1990,"LowerMainstem",169,14.24343
1990,"LowerMainstem",170,14.64412
1990,"LowerMainstem",171,14.64412
1990,"LowerMainstem",172,14.24343
1990,"LowerMainstem",173,14.64412
1990,"LowerMainstem",174,14.24343
1990,"LowerMainstem",175,14.24343
1990,"LowerMainstem",176,14.24343
1990,"LowerMainstem",177,14.24343
1990,"LowerMainstem",178,14.24343
1990,"LowerMainstem",179,14.24343
1990,"LowerMainstem",180,14.64412
1990,"LowerMainstem",181,14.64412
1990,"LowerMainstem",182,NA
1990,"LowerMainstem",183,NA
1990,"LowerMainstem",184,NA
1990,"LowerMainstem",185,14.64412
1990,"LowerMainstem",186,15.4455
1990,"LowerMainstem",187,NA
1990,"White-Donjek",161,13.44205
1990,"White-Donjek",162,14.24343
1990,"White-Donjek",163,14.24343
1990,"White-Donjek",164,14.24343
1990,"White-Donjek",165,14.64412
1990,"White-Donjek",166,14.64412
1990,"White-Donjek",167,14.64412
1990,"White-Donjek",168,14.64412
1990,"White-Donjek",169,14.24343
1990,"White-Donjek",170,14.64412
1990,"White-Donjek",171,14.64412
1990,"White-Donjek",172,14.24343
1990,"White-Donjek",173,14.64412
1990,"White-Donjek",174,14.24343
1990,"White-Donjek",175,14.24343
1990,"White-Donjek",176,14.24343
1990,"White-Donjek",177,14.24343
1990,"White-Donjek",178,14.24343
1990,"White-Donjek",179,14.24343
1990,"White-Donjek",180,14.64412
1990,"White-Donjek",181,14.64412
1990,"White-Donjek",182,NA
1990,"White-Donjek",183,NA
1990,"White-Donjek",184,NA
1990,"White-Donjek",185,14.64412
1990,"White-Donjek",186,15.4455
1990,"White-Donjek",187,NA
1990,"White-Donjek",188,14.24343
1990,"White-Donjek",189,16.24688
1990,"White-Donjek",190,14.64412
1990,"White-Donjek",191,16.24688
1990,"White-Donjek",192,15.4455
1990,"White-Donjek",193,14.64412
1990,"Pelly",166,14.64412
1990,"Pelly",167,14.64412
1990,"Pelly",168,14.64412
1990,"Pelly",169,14.24343
1990,"Pelly",170,14.64412
1990,"Pelly",171,14.64412
1990,"Pelly",172,14.24343
1990,"Pelly",173,14.64412
1990,"Pelly",174,14.24343
1990,"Pelly",175,14.24343
1990,"Pelly",176,14.24343
1990,"Pelly",177,14.24343
1990,"Pelly",178,14.24343
1990,"Pelly",179,14.24343
1990,"Pelly",180,14.64412
1990,"Pelly",181,14.64412
1990,"Pelly",182,NA
1990,"Pelly",183,NA
1990,"Pelly",184,NA
1990,"Pelly",185,14.64412
1990,"Pelly",186,15.4455
1990,"Pelly",187,NA
1990,"Pelly",188,14.24343
1990,"Pelly",189,16.24688
1990,"Pelly",190,14.64412
1990,"Pelly",191,16.24688
1990,"Pelly",192,15.4455
1990,"Pelly",193,14.64412
1990,"Pelly",194,14.64412
1990,"Pelly",195,14.24343
1990,"Pelly",196,NA
1990,"Pelly",197,15.04481
1990,"Pelly",198,14.64412
1990,"Pelly",199,15.04481
1990,"Stewart",170,14.64412
1990,"Stewart",171,14.64412
1990,"Stewart",172,14.24343
1990,"Stewart",173,14.64412
1990,"Stewart",174,14.24343
1990,"Stewart",175,14.24343
1990,"Stewart",176,14.24343
1990,"Stewart",177,14.24343
1990,"Stewart",178,14.24343
1990,"Stewart",179,14.24343
1990,"Stewart",180,14.64412
1990,"Stewart",181,14.64412
1990,"Stewart",182,NA
1990,"Stewart",183,NA
1990,"Stewart",184,NA
1990,"Stewart",185,14.64412
1990,"Stewart",186,15.4455
1990,"Stewart",187,NA
1990,"Stewart",188,14.24343
1990,"Stewart",189,16.24688
1990,"Stewart",190,14.64412
1990,"Stewart",191,16.24688
1990,"Stewart",192,15.4455
1990,"Stewart",193,14.64412
1990,"Stewart",194,14.64412
1990,"Stewart",195,14.24343
1990,"Stewart",196,NA
1990,"Stewart",197,15.04481
1990,"Stewart",198,14.64412
1990,"Stewart",199,15.04481
1990,"Stewart",200,14.64412
1990,"Stewart",201,14.64412
1990,"Stewart",202,15.04481
1990,"Stewart",203,NA
1990,"Carmacks",181,14.64412
1990,"Carmacks",182,NA
1990,"Carmacks",183,NA
1990,"Carmacks",184,NA
1990,"Carmacks",185,14.64412
1990,"Carmacks",186,15.4455
1990,"Carmacks",187,NA
1990,"Carmacks",188,14.24343
1990,"Carmacks",189,16.24688
1990,"Carmacks",190,14.64412
1990,"Carmacks",191,16.24688
1990,"Carmacks",192,15.4455
1990,"Carmacks",193,14.64412
1990,"Carmacks",194,14.64412
1990,"Carmacks",195,14.24343
1990,"Carmacks",196,NA
1990,"Carmacks",197,15.04481
1990,"Carmacks",198,14.64412
1990,"Carmacks",199,15.04481
1990,"Carmacks",200,14.64412
1990,"Carmacks",201,14.64412
1990,"Carmacks",202,15.04481
1990,"Carmacks",203,NA
1990,"Carmacks",204,NA
1990,"Carmacks",205,NA
1990,"Carmacks",206,15.04481
1990,"Carmacks",207,15.4455
1990,"Carmacks",208,15.4455
1990,"Carmacks",209,15.4455
1990,"Carmacks",210,15.4455
1990,"Carmacks",211,15.04481
1990,"Carmacks",212,15.04481
1990,"Carmacks",213,15.4455
1990,"Teslin",175,14.24343
1990,"Teslin",176,14.24343
1990,"Teslin",177,14.24343
1990,"Teslin",178,14.24343
1990,"Teslin",179,14.24343
1990,"Teslin",180,14.64412
1990,"Teslin",181,14.64412
1990,"Teslin",182,NA
1990,"Teslin",183,NA
1990,"Teslin",184,NA
1990,"Teslin",185,14.64412
1990,"Teslin",186,15.4455
1990,"Teslin",187,NA
1990,"Teslin",188,14.24343
1990,"Teslin",189,16.24688
1990,"Teslin",190,14.64412
1990,"Teslin",191,16.24688
1990,"Teslin",192,15.4455
1990,"Teslin",193,14.64412
1990,"Teslin",194,14.64412
1990,"Teslin",195,14.24343
1990,"Teslin",196,NA
1990,"Teslin",197,15.04481
1990,"Teslin",198,14.64412
1990,"Teslin",199,15.04481
1990,"Teslin",200,14.64412
1990,"Teslin",201,14.64412
1990,"Teslin",202,15.04481
1990,"Teslin",203,NA
1990,"Teslin",204,NA
1990,"Teslin",205,NA
1990,"Teslin",206,15.04481
1990,"Teslin",207,15.4455
1990,"Teslin",208,15.4455
1990,"MiddleMainstem",189,16.24688
1990,"MiddleMainstem",190,14.64412
1990,"MiddleMainstem",191,16.24688
1990,"MiddleMainstem",192,15.4455
1990,"MiddleMainstem",193,14.64412
1990,"MiddleMainstem",194,14.64412
1990,"MiddleMainstem",195,14.24343
1990,"MiddleMainstem",196,NA
1990,"MiddleMainstem",197,15.04481
1990,"MiddleMainstem",198,14.64412
1990,"MiddleMainstem",199,15.04481
1990,"MiddleMainstem",200,14.64412
1990,"MiddleMainstem",201,14.64412
1990,"MiddleMainstem",202,15.04481
1990,"MiddleMainstem",203,NA
1990,"MiddleMainstem",204,NA
1990,"MiddleMainstem",205,NA
1990,"MiddleMainstem",206,15.04481
1990,"MiddleMainstem",207,15.4455
1990,"MiddleMainstem",208,15.4455
1990,"MiddleMainstem",209,15.4455
1990,"MiddleMainstem",210,15.4455
1990,"MiddleMainstem",211,15.04481
1990,"MiddleMainstem",212,15.04481
1990,"MiddleMainstem",213,15.4455
1990,"MiddleMainstem",214,15.4455
1990,"MiddleMainstem",215,15.04481
1990,"MiddleMainstem",216,16.24688
1990,"MiddleMainstem",217,15.84619
1990,"MiddleMainstem",218,15.84619
1990,"MiddleMainstem",219,16.24688
1990,"MiddleMainstem",220,NA
1990,"MiddleMainstem",221,16.24688
1990,"MiddleMainstem",222,16.24688
1990,"UpperMainstem",204,NA
1990,"UpperMainstem",205,NA
1990,"UpperMainstem",206,15.04481
1990,"UpperMainstem",207,15.4455
1990,"UpperMainstem",208,15.4455
1990,"UpperMainstem",209,15.4455
1990,"UpperMainstem",210,15.4455
1990,"UpperMainstem",211,15.04481
1990,"UpperMainstem",212,15.04481
1990,"UpperMainstem",213,15.4455
1990,"UpperMainstem",214,15.4455
1990,"UpperMainstem",215,15.04481
1990,"UpperMainstem",216,16.24688
1990,"UpperMainstem",217,15.84619
1990,"UpperMainstem",218,15.84619
1990,"UpperMainstem",219,16.24688
1990,"UpperMainstem",220,NA
1990,"UpperMainstem",221,16.24688
1990,"UpperMainstem",222,16.24688
1990,"UpperMainstem",223,16.24688
1990,"UpperMainstem",224,NA
1990,"UpperMainstem",225,16.24688
1990,"UpperMainstem",226,16.24688
1990,"UpperMainstem",227,16.24688
1990,"UpperMainstem",228,15.84619
1990,"UpperMainstem",229,15.4455
1990,"UpperMainstem",230,NA
1990,"UpperMainstem",231,NA
1990,"UpperMainstem",232,NA
1990,"UpperMainstem",233,15.4455
1990,"UpperMainstem",234,15.84619
1990,"UpperMainstem",235,15.4455
1990,"UpperMainstem",236,15.04481
1990,"UpperMainstem",237,15.04481
1991,"LowerMainstem",160,14
1991,"LowerMainstem",161,13
1991,"LowerMainstem",162,NA
1991,"LowerMainstem",163,NA
1991,"LowerMainstem",164,NA
1991,"LowerMainstem",165,14
1991,"LowerMainstem",166,NA
1991,"LowerMainstem",167,NA
1991,"LowerMainstem",168,NA
1991,"LowerMainstem",169,NA
1991,"LowerMainstem",170,14
1991,"LowerMainstem",171,NA
1991,"LowerMainstem",172,15
1991,"LowerMainstem",173,NA
1991,"LowerMainstem",174,NA
1991,"LowerMainstem",175,15
1991,"LowerMainstem",176,16
1991,"LowerMainstem",177,15
1991,"LowerMainstem",178,15
1991,"LowerMainstem",179,15
1991,"LowerMainstem",180,16
1991,"LowerMainstem",181,NA
1991,"LowerMainstem",182,15
1991,"LowerMainstem",183,16
1991,"LowerMainstem",184,17
1991,"LowerMainstem",185,17
1991,"LowerMainstem",186,17
1991,"LowerMainstem",187,17
1991,"LowerMainstem",188,18
1991,"LowerMainstem",189,18
1991,"LowerMainstem",190,17
1991,"LowerMainstem",191,18
1991,"LowerMainstem",192,19
1991,"LowerMainstem",193,18
1991,"White-Donjek",173,NA
1991,"White-Donjek",174,NA
1991,"White-Donjek",175,15
1991,"White-Donjek",176,16
1991,"White-Donjek",177,15
1991,"White-Donjek",178,15
1991,"White-Donjek",179,15
1991,"White-Donjek",180,16
1991,"White-Donjek",181,NA
1991,"White-Donjek",182,15
1991,"White-Donjek",183,16
1991,"White-Donjek",184,17
1991,"White-Donjek",185,17
1991,"White-Donjek",186,17
1991,"White-Donjek",187,17
1991,"White-Donjek",188,18
1991,"White-Donjek",189,18
1991,"White-Donjek",190,17
1991,"White-Donjek",191,18
1991,"White-Donjek",192,19
1991,"White-Donjek",193,18
1991,"White-Donjek",194,20
1991,"White-Donjek",195,19
1991,"White-Donjek",196,18
1991,"White-Donjek",197,18
1991,"White-Donjek",198,17
1991,"White-Donjek",199,17
1991,"White-Donjek",200,18
1991,"White-Donjek",201,18
1991,"White-Donjek",202,19
1991,"White-Donjek",203,18
1991,"White-Donjek",204,19
1991,"White-Donjek",205,19
1991,"White-Donjek",206,17
1991,"Pelly",170,14
1991,"Pelly",171,NA
1991,"Pelly",172,15
1991,"Pelly",173,NA
1991,"Pelly",174,NA
1991,"Pelly",175,15
1991,"Pelly",176,16
1991,"Pelly",177,15
1991,"Pelly",178,15
1991,"Pelly",179,15
1991,"Pelly",180,16
1991,"Pelly",181,NA
1991,"Pelly",182,15
1991,"Pelly",183,16
1991,"Pelly",184,17
1991,"Pelly",185,17
1991,"Pelly",186,17
1991,"Pelly",187,17
1991,"Pelly",188,18
1991,"Pelly",189,18
1991,"Pelly",190,17
1991,"Pelly",191,18
1991,"Pelly",192,19
1991,"Pelly",193,18
1991,"Pelly",194,20
1991,"Pelly",195,19
1991,"Pelly",196,18
1991,"Pelly",197,18
1991,"Pelly",198,17
1991,"Pelly",199,17
1991,"Pelly",200,18
1991,"Pelly",201,18
1991,"Pelly",202,19
1991,"Pelly",203,18
1991,"Stewart",174,NA
1991,"Stewart",175,15
1991,"Stewart",176,16
1991,"Stewart",177,15
1991,"Stewart",178,15
1991,"Stewart",179,15
1991,"Stewart",180,16
1991,"Stewart",181,NA
1991,"Stewart",182,15
1991,"Stewart",183,16
1991,"Stewart",184,17
1991,"Stewart",185,17
1991,"Stewart",186,17
1991,"Stewart",187,17
1991,"Stewart",188,18
1991,"Stewart",189,18
